1418,1
1419,1
1421,1
1422,1
1423,1
1429,2
2629,1
1444,1
1445,1
1447,1
1450,2
1459,1
1466,1
1476,1
1477,1
1479,1
1480,1
2095,1
1483,1
1487,1
1490,1
1494,1
1499,1
1511,1
1512,1
2301,1
2124,1
1527,1
2986,1
1537,1
3588,1
1545,1
1548,1
1563,1
1568,2
1569,1
4360,1
3636,1
1590,1
1591,1
2667,1
1601,1
1603,1
1606,1
2752,1
1616,1
1621,1
1628,1
1639,1
1642,1
3007,1
1667,1
3726,1
1681,1
1685,1
2443,2
1699,1
1702,1
2512,1
1736,1
1740,1
1741,1
1750,1
1775,1
2514,1
1780,2
4151,1
1796,1
1798,1
1808,1
2106,1
4152,1
3873,1
2353,1
1838,1
1855,1
1859,1
2359,1
1869,2
1876,1
1883,1
1886,1
1888,1
1907,1
1929,1
1938,1
1945,1
1950,1
1951,1
1960,1
2375,1
1967,1
2376,1
1971,1
1974,1
1981,1
1988,1
2722,1
1998,1
2550,1
2010,1
4433,1
2062,1
2042,1
4092,1
